sofifa_id,short_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,player_positions,preferred_foot,international_reputation,contract_valid_until
199482,A. Lopes,23,01/10/1990,184,81,Portugal,Olympique Lyonnais,76,80,GK,Left,1,2016
197965,Pizzi,24,06/10/1989,172,65,Portugal,SL Benfica,76,79,"CAM, RM",Right,1,2019
178424,Antunes,27,01/04/1987,175,69,Portugal,Mailaga,76,78,LB,Left,2,2017
2492,Eliseu,30,01/10/1983,175,75,Portugal,SL Benfica,76,76,"LB, LM",Left,1,2016
182736,Ricardo,31,06/07/1982,188,84,Portugal,FC Porto,76,76,GK,Right,1,2017
189468,Candeias,26,25/02/1988,177,76,Portugal,Nurnberg,75,79,"LM, RM, LW",Right,1,2015
204401,Diogo Figueiras,22,01/07/1991,168,64,Portugal,Sevilla FC,75,78,RB,Right,1,2017
180216,S. Coleman,25,11/10/1988,177,77,Republic of Ireland,Everton,79,83,RB,Right,2,2019
188253,J. McCarthy,23,12/11/1990,180,72,Republic of Ireland,Everton,79,83,"CDM, CM",Right,2,2018
330,R. Keane,33,08/07/1980,175,73,Republic of Ireland,LA Galaxy,79,79,"ST, CF",Right,2,2016
155885,A. McGeady,28,04/04/1986,180,73,Republic of Ireland,Everton,78,78,"RM, RW",Right,3,2018
169590,D. Gibson,26,25/10/1987,183,80,Republic of Ireland,Everton,76,78,"CM, CDM",Right,2,2016
170570,S. Ireland,27,22/08/1986,173,66,Republic of Ireland,Stoke City,76,76,"CAM, CM",Right,2,2017
169216,S. Long,27,22/01/1987,180,81,Republic of Ireland,Southampton,75,76,ST,Right,2,2018
3484,J. O'Shea,33,30/04/1981,191,75,Republic of Ireland,Sunderland,75,75,CB,Right,2,2015
149791,W. Hoolahan,32,20/05/1982,168,71,Republic of Ireland,Norwich City,75,75,CAM,Left,2,2017
211061,A. Maxim,23,08/07/1990,177,73,Romania,VfB Stuttgart,77,82,"CAM, CF",Right,1,2017
165109,S. Radu,27,22/10/1986,183,79,Romania,Lazio,77,80,LB,Left,2,2016
148119,I. Akinfeev,28,08/04/1986,186,78,Russia,PFC CSKA Moscow,83,83,GK,Right,3,2019
187607,A. Dzyuba,25,22/08/1988,194,91,Russia,Spartak Moscow,80,83,ST,Right,1,2015
147782,I. Denisov,30,17/05/1984,176,70,Russia,Dinamo Moscow,80,80,CDM,Right,2,2016
187735,A. Dzagoev,24,17/06/1990,179,70,Russia,PFC CSKA Moscow,79,84,"CAM, CDM, LM",Right,2,2019
167614,R. Shirokov,32,06/07/1981,187,83,Russia,Spartak Moscow,79,79,"CM, CAM",Right,2,2016
216336,Y. Lodygin,24,26/05/1990,187,82,Russia,Zenit St. Petersburg,78,83,GK,Right,1,2016
192086,A. Kokorin,23,19/03/1991,183,77,Russia,Dinamo Moscow,78,82,"ST, CAM",Right,2,2016
147621,A. Samedov,29,19/07/1984,177,75,Russia,Lokomotiv Moscow,78,78,"RM, CAM, RW",Right,1,2016
148122,V. Berezutskiy,32,20/06/1982,189,87,Russia,PFC CSKA Moscow,78,78,CB,Right,2,2016
154950,Y. Zhirkov,30,20/08/1983,180,75,Russia,Dinamo Moscow,78,78,"LM, LB, LW",Left,3,2016
112542,S. Ignashevich,34,14/07/1979,186,82,Russia,PFC CSKA Moscow,77,77,CB,Right,2,2016
167549,R. Shishkin,27,27/01/1987,176,73,Russia,Lokomotiv Moscow,76,77,"RB, CDM",Right,1,2021
187659,D. Tarasov,27,18/03/1987,192,84,Russia,Lokomotiv Moscow,76,77,"CDM, CM",Right,1,2018
109416,A. Kerzhakov,31,27/11/1982,176,76,Russia,Zenit St. Petersburg,76,76,ST,Right,3,2016
147579,V. Gabulov,30,19/10/1983,190,83,Russia,Dinamo Moscow,76,76,GK,Right,2,2016
147794,V. Malafeev,35,04/03/1979,185,76,Russia,Zenit St. Petersburg,76,76,GK,Right,2,2016
148217,A. Anyukov,31,28/09/1982,178,67,Russia,Zenit St. Petersburg,76,76,RB,Right,2,2018
166708,A. Kasaev,28,08/04/1986,174,76,Russia,Lokomotiv Moscow,76,76,LM,Right,2,2017
187366,D. Glushakov,27,27/01/1987,182,80,Russia,Spartak Moscow,75,76,"CDM, CM",Right,1,2016
147660,S. Ryzhikov,33,19/09/1980,192,92,Russia,Rubin Kazan,75,75,GK,Right,1,2017
147777,A. Arshavin,33,29/05/1981,172,68,Russia,Zenit St. Petersburg,75,75,"LW, RW",Right,2,2015
147779,V. Bystrov,30,31/01/1984,177,73,Russia,FC Krasnodar,75,75,"RW, RM",Right,2,2017
191834,N. Al Shamrani,30,23/11/1983,175,73,Saudi Arabia,Al Hilal,76,76,ST,Right,1,2016
164769,S. Fletcher,27,26/03/1987,186,76,Scotland,Sunderland,76,77,ST,Left,2,2016
163209,S. Naismith,27,14/09/1986,178,72,Scotland,Everton,76,76,"ST, RM, CAM",Right,2,2016
183540,B. Bannan,24,01/12/1989,169,61,Scotland,Crystal Palace,75,76,"RM, CAM, LM, CM",Left,1,2016
100806,K. Commons,30,30/08/1983,168,64,Scotland,Celtic,75,75,"CAM, RM",Left,2,2015
138782,D. Fletcher,30,01/02/1984,184,74,Scotland,Manchester United,75,75,"CM, CDM",Right,2,2015
140498,D. Marshall,29,05/03/1985,191,83,Scotland,Cardiff City,75,75,GK,Right,1,2018
177134,D. Ba,29,25/05/1985,189,85,Senegal,Besiktas,80,80,ST,Right,2,2018
179875,D. N'Doye,29,21/02/1985,186,81,Senegal,Lokomotiv Moscow,79,79,ST,Right,2,2015
187084,M. Diouf,26,16/12/1987,185,79,Senegal,Stoke City,78,80,ST,Right,2,2018
172124,M. Sow,28,19/01/1986,180,81,Senegal,Fenerbahce,78,78,"LW, ST",Right,3,2016
197937,P. Djilobodji,25,01/12/1988,193,82,Senegal,FC Nantes,77,82,CB,Left,1,2016
193474,I. Gueye,24,26/09/1989,174,66,Senegal,LOSC Lille,76,83,"CDM, CM",Right,1,2018
178250,P. Diop,28,19/03/1986,180,73,Senegal,Levante UD,76,76,"CDM, CM",Right,1,2015
178679,M. Sall,28,30/11/1985,191,96,Senegal,Saint-Atienne,76,76,CB,Right,1,2017
208339,O. Niasse,24,18/04/1990,182,82,Senegal,Lokomotiv Moscow,75,79,"ST, CF, RW",Right,1,2020
185103,A. Kolarov,28,10/11/1985,187,83,Serbia,Manchester City,78,78,LB,Left,2,2018
186524,F. Djordjevic,26,28/09/1987,186,80,Serbia,Lazio,75,79,ST,Left,1,2018
183376,L. Fejsa,25,14/08/1988,186,77,Serbia,SL Benfica,75,78,CDM,Right,1,2018
167514,D. Basta,29,18/08/1984,184,74,Serbia,Lazio,75,75,"RB, RM, LM, LB",Right,2,2018
181816,A. Rukavina,30,26/01/1984,177,74,Serbia,Villarreal CF,75,75,RB,Right,2,2016
195365,K. Kampl,23,09/10/1990,180,64,Slovenia,FC Red Bull Salzburg,77,82,"RM, RW, CAM",Right,1,2018
200389,J. Oblak,21,07/01/1993,188,77,Slovenia,Atletico Madrid,77,82,GK,Right,1,2020
176104,V. Birsa,27,07/08/1986,184,81,Slovenia,Chievo Verona,75,75,"LW, RW, CAM",Left,2,2015
50327,S. Pienaar,32,17/03/1982,170,66,South Africa,Everton,79,79,LM,Right,2,2016
165247,I. Khune,27,20/06/1987,181,81,South Africa,Kaizer Chiefs,77,80,GK,Right,2,2015
155862,Sergio Ramos,28,30/03/1986,183,75,Spain,Real Madrid,87,87,CB,Right,4,2017
168542,David Silva,28,08/01/1986,170,67,Spain,Manchester City,87,87,"LM, CAM",Left,4,2019
10535,Xavi,34,25/01/1980,170,68,Spain,FC Barcelona,86,86,CM,Right,4,2021
189511,Sergio Busquets,25,16/07/1988,189,73,Spain,FC Barcelona,85,89,"CDM, CM",Right,4,2018
179844,Diego Costa,25,07/10/1988,188,81,Spain,Chelsea,85,87,ST,Right,3,2019
177610,Javi Martinez,25,02/09/1988,190,81,Spain,FC Bayern Munchen,85,86,"CB, CDM, CM",Right,3,2017
178088,Juan Mata,26,28/04/1988,174,63,Spain,Manchester United,85,86,"CAM, RM",Left,3,2018
5479,Casillas,33,20/05/1981,185,84,Spain,Real Madrid,84,84,GK,Left,4,2017
45197,Xabi Alonso,32,25/11/1981,183,77,Spain,FC Bayern Munchen,84,84,"CDM, CM",Right,4,2016
146562,Santi Cazorla,29,13/12/1984,168,66,Spain,Arsenal,84,84,"LM, CAM, RM",Right,3,2017
197781,Isco,22,21/04/1992,176,74,Spain,Real Madrid,83,88,"CAM, CM, LM, CDM",Right,2,2018
193080,De Gea,23,07/11/1990,193,82,Spain,Manchester United,83,87,GK,Right,3,2016
189505,Pedro,26,28/07/1987,169,64,Spain,FC Barcelona,83,86,"LW, RW",Right,3,2016
146439,Negredo,28,20/08/1985,186,79,Spain,Valencia CF,83,83,ST,Left,3,2015
193747,Koke,22,08/01/1992,178,74,Spain,Atletico Madrid,82,85,"LM, RM, CM",Right,2,2019
146954,Gabi,30,10/07/1983,180,74,Spain,Atletico Madrid,82,82,"CM, CDM",Right,3,2017
161956,Borja Valero,29,12/01/1985,175,73,Spain,Fiorentina,82,82,CM,Right,2,2019
189509,Thiago,23,11/04/1991,172,70,Spain,FC Bayern Munchen,81,86,"CM, CAM, CDM",Right,3,2017
189332,Jordi Alba,25,21/03/1989,170,69,Spain,FC Barcelona,81,85,LB,Left,3,2017
189574,Iturraspe,25,08/03/1989,187,75,Spain,Athletic Club de Bilbao,81,84,"CDM, CM",Right,2,2017
49369,Fernando Torres,30,20/03/1984,186,78,Spain,Milan,81,81,ST,Right,3,2016
146758,Soldado,29,27/05/1985,179,72,Spain,Tottenham Hotspur,81,81,ST,Right,3,2017
162131,Llorente,29,26/02/1985,195,90,Spain,Juventus,81,81,ST,Right,3,2017
189513,Parejo,25,16/04/1989,180,75,Spain,Valencia CF,80,86,"CM, CAM",Right,2,2016
198329,Rodrigo,23,06/03/1991,180,70,Spain,Valencia CF,80,86,"ST, CF, RW, LW",Left,2,2015
189354,Susaeta,26,14/12/1987,179,68,Spain,Athletic Club de Bilbao,80,85,"RW, RM",Right,2,2017
177644,Kiko Casilla,27,02/10/1986,191,84,Spain,RCD Espanyol,80,83,GK,Right,2,2015
45119,Mikel Arteta,32,26/03/1982,175,64,Spain,Arsenal,80,80,CDM,Right,3,2015
106213,Iraola,32,22/06/1982,182,74,Spain,Athletic Club de Bilbao,80,80,RB,Right,2,2015
106231,Aduriz,33,11/02/1981,182,78,Spain,Athletic Club de Bilbao,80,80,ST,Right,2,2015
113422,David Villa,32,03/12/1981,175,69,Spain,Melbourne City FC,80,80,"ST, LW, LM",Right,3,2017
189690,Guaita,27,18/02/1987,190,81,Spain,Getafe CF,79,84,GK,Right,2,2018
190584,Illarramendi,24,08/03/1990,179,76,Spain,Real Madrid,79,84,"CM, CDM",Right,2,2019
191740,Ander Herrera,24,14/08/1989,182,73,Spain,Manchester United,79,84,"CM, CAM",Right,2,2018
202477,Deulofeu,20,13/03/1994,179,73,Spain,Sevilla FC,79,83,"RW, RM",Right,1,2015
204963,Carvajal,22,11/01/1992,173,73,Spain,Real Madrid,79,83,RB,Right,2,2019
178750,Sergio Asenjo,25,28/06/1989,182,84,Spain,Villarreal CF,79,82,GK,Right,1,2019
184432,Azpilicueta,24,28/08/1989,178,75,Spain,Chelsea,79,82,"LB, RB",Right,2,2019
189560,Iborra,26,16/01/1988,195,88,Spain,Sevilla FC,79,80,"CDM, CM",Right,1,2018
146482,Xabi Prieto,30,29/08/1983,186,76,Spain,Real Sociedad,79,79,"CAM, RW",Right,2,2017
146741,Arbeloa,31,17/01/1983,184,79,Spain,Real Madrid,79,79,"RB, LB",Right,3,2016
146760,Juanfran,29,09/01/1985,180,72,Spain,Atletico Madrid,79,79,"RB, RM, LB",Right,3,2018
172294,Mikel Gonzalez,28,24/09/1985,190,79,Spain,Real Sociedad,79,79,CB,Right,2,2017
184120,Bruno,30,12/06/1984,184,74,Spain,Villarreal CF,79,79,"CM, CDM",Left,2,2020
205566,Alberto Moreno,21,05/07/1992,171,67,Spain,Liverpool,78,84,LB,Left,1,2018
200315,Cristian Tello,22,19/08/1991,178,65,Spain,FC Porto,78,83,"RW, LW",Right,1,2016
190149,De Marcos,25,14/04/1989,180,76,Spain,Athletic Club de Bilbao,78,82,"RB, RW, CAM, CM",Right,1,2016
188005,Camacho,24,04/05/1990,182,75,Spain,Mailaga,78,81,"CDM, CB",Right,1,2019
172316,Coke,27,26/04/1987,176,72,Spain,Sevilla FC,78,80,RB,Right,1,2018
197890,Arribas,25,01/05/1989,185,77,Spain,Sevilla FC,78,80,CB,Right,1,2016
114764,Iraizoz,33,06/03/1981,191,89,Spain,Athletic Club de Bilbao,78,78,GK,Right,2,2015
146111,Mikel Rico,29,04/11/1984,178,76,Spain,Athletic Club de Bilbao,78,78,CM,Right,1,2016
146460,Javi Fuego,30,04/01/1984,181,76,Spain,Valencia CF,78,78,"CDM, CM",Right,1,2016
164876,Michu,28,21/03/1986,185,80,Spain,Napoli,78,78,"ST, CAM",Left,2,2015
183666,Roberto,28,10/02/1986,192,86,Spain,Olympiacos CFP,78,78,GK,Right,1,2018
201153,Morata,21,23/10/1992,187,80,Spain,Juventus,77,85,ST,Right,1,2019
190286,Sergio Canales,23,16/02/1991,179,65,Spain,Real Sociedad,77,84,"CAM, LM, RM",Left,2,2018
194644,Montoya,23,14/04/1991,174,74,Spain,FC Barcelona,77,83,"RB, LB",Right,1,2019
199561,Nolito,27,15/10/1986,175,73,Spain,RC Celta,77,82,"LM, LW",Right,1,2019
176993,Bojan,23,28/08/1990,170,65,Spain,Stoke City,77,81,"RW, LW, CF",Right,2,2018
178085,Granero,26,02/07/1987,180,75,Spain,Real Sociedad,77,81,"CM, CAM, RM",Right,2,2018
161793,Agirretxe,27,24/02/1987,187,77,Spain,Real Sociedad,77,80,ST,Right,1,2018
190223,Balenziaga,26,29/02/1988,176,70,Spain,Athletic Club de Bilbao,77,80,"LB, RB",Left,1,2016
199715,Vitolo,24,02/11/1989,184,79,Spain,Sevilla FC,77,80,"LM, RM",Left,1,2017
105803,Gurpegi,33,19/08/1980,181,75,Spain,Athletic Club de Bilbao,77,77,"CB, CDM",Right,1,2015
111022,David Navarro,34,25/05/1980,188,82,Spain,Levante UD,77,77,CB,Right,1,2016
111093,Reyes,30,01/09/1983,176,72,Spain,Sevilla FC,77,77,"RM, LM",Left,3,2015
147006,Diego Castro,31,02/07/1982,174,70,Spain,Getafe CF,77,77,"LM, RM, CAM",Right,2,2015
153934,Piti,33,26/05/1981,179,79,Spain,Granada CF,77,77,"RM, CAM, LM",Left,1,2016
155984,Markel Bergara,28,05/05/1986,181,78,Spain,Real Sociedad,77,77,"CDM, CM",Right,1,2016
159172,Trashorras,33,28/02/1981,179,71,Spain,Rayo Vallecano,77,77,"CM, CAM, CDM",Right,1,2015
215785,B. Keita,19,08/03/1995,181,77,Spain,Lazio,76,85,"LW, RW",Right,1,2018
198141,Marc Bartra,23,15/01/1991,183,70,Spain,FC Barcelona,76,81,"CB, RB",Right,1,2017
192629,Iago Aspas,26,01/08/1987,176,67,Spain,Sevilla FC,76,80,"ST, CF",Left,1,2015
171318,Diego Capel,26,16/02/1988,173,71,Spain,Sporting CP,76,79,"LW, RW",Left,2,2016
179528,Xavi Torres,27,21/11/1986,184,82,Spain,Real Betis,76,79,"CDM, CM",Right,1,2017
178087,Bueno,26,20/03/1988,178,64,Spain,Rayo Vallecano,76,77,"CAM, ST",Right,1,2015
193844,Portillo,24,13/06/1990,169,63,Spain,Mailaga,76,77,"RM, CAM, CM",Right,1,2016
53014,Fernando Navarro,32,25/06/1982,176,70,Spain,Sevilla FC,76,76,"LB, CB",Left,1,2016
110376,Jonatan Soriano,28,24/09/1985,180,74,Spain,FC Red Bull Salzburg,76,76,ST,Right,1,2017
138497,Amaya,31,31/05/1983,192,86,Spain,Rayo Vallecano,76,76,CB,Right,1,2019
145889,Tito,28,11/07/1985,174,62,Spain,Rayo Vallecano,76,76,"RB, LB",Right,1,2016
146458,Roberto,35,25/01/1979,180,79,Spain,Granada CF,76,76,GK,Right,1,2015
164910,Valera,29,21/12/1984,184,76,Spain,Getafe CF,76,76,RB,Right,1,2015
177604,Nacho Monreal,28,26/02/1986,178,72,Spain,Arsenal,76,76,LB,Left,2,2017
199564,Sergi Roberto,22,07/02/1992,177,70,Spain,FC Barcelona,75,84,"CM, CDM",Right,1,2019
194229,Hugo Mallo,23,22/06/1991,173,69,Spain,RC Celta,75,82,RB,Right,1,2019
185181,Yoel,25,28/08/1988,186,78,Spain,Valencia CF,75,80,GK,Right,1,2015
198164,Jonathan Viera,24,01/10/1989,170,64,Spain,Standard de LiÃ¨ge,75,80,"CAM, LM, RM",Right,1,2016
193735,Juan Dominguez,24,08/01/1990,181,71,Spain,Deportivo La Coruna,75,79,"CM, CDM, CAM",Right,1,2015
202493,Aleix,24,21/08/1989,176,70,Spain,Sevilla FC,75,78,"RM, LM",Right,1,2019
110377,Corominas,31,05/01/1983,171,69,Spain,Elche CF,75,75,"CAM, RM, LM, ST",Right,1,2016
146513,Lafita,29,07/08/1984,187,73,Spain,Getafe CF,75,75,"CAM, RM, LM, ST",Right,2,2017
146953,Manu Del Moral,30,25/02/1984,185,77,Spain,SD Eibar,75,75,"ST, LM, RM",Right,2,2015
159171,Jurado,28,29/06/1986,176,72,Spain,Spartak Moscow,75,75,"LM, CAM, LW",Right,2,2017
172013,De la Bella,28,02/12/1985,182,82,Spain,Real Sociedad,75,75,LB,Left,1,2018
172684,Javi Varas,31,10/09/1982,182,74,Spain,Real Valladolid CF,75,75,GK,Right,2,2015
202651,Suso,20,19/11/1993,178,72,Spain,Liverpool,74,83,"RM, LM",Left,1,2017
210930,Carles Gil,21,02/11/1992,170,69,Spain,Valencia CF,74,83,"RM, LM, CAM",Left,1,2016
198198,Jordi Amat,22,21/03/1992,185,83,Spain,Swansea City,74,80,CB,Right,1,2017
167599,R. Elm,26,17/03/1988,184,75,Sweden,PFC CSKA Moscow,79,82,CDM,Right,2,2015
176794,O. Toivonen,27,03/07/1986,191,75,Sweden,Stade Rennais FC,78,78,"ST, CAM",Right,2,2017
156713,A. Granqvist,29,16/04/1985,192,84,Sweden,FC Krasnodar,77,77,CB,Right,2,2016
176731,P. Wernbloom,28,25/06/1986,187,85,Sweden,PFC CSKA Moscow,77,77,CDM,Right,2,2016
176733,M. Berg,27,17/08/1986,184,74,Sweden,Panathinaikos FC,77,77,"ST, CF",Right,2,2017
45842,J. Olsson,31,10/03/1983,193,84,Sweden,West Bromwich Albion,76,76,CB,Left,2,2016
176942,M. Lustig,27,13/12/1986,190,78,Sweden,Celtic,75,76,"RB, CB",Right,1,2017
158932,E. Zengin,28,05/08/1985,180,72,Sweden,EskiÅŸehirspor,75,75,"RW, LW",Right,1,2017
181318,A. Ekdal,24,28/07/1989,186,82,Sweden,Cagliari,74,80,CM,Right,2,2016
193348,X. Shaqiri,22,10/10/1991,169,72,Switzerland,FC Bayern Munchen,80,85,"RM, LM, CAM",Left,2,2016
193352,R. Rodriguez,21,25/08/1992,180,77,Switzerland,VfL Wolfsburg,80,84,LB,Left,2,2016
115533,D. Benaglio,30,08/09/1983,194,89,Switzerland,VfL Wolfsburg,80,80,GK,Right,3,2016
177683,Y. Sommer,25,17/12/1988,183,79,Switzerland,Borrusia Munchengladbach,79,84,GK,Right,2,2019
183187,V. Stocker,25,12/04/1989,179,72,Switzerland,Hertha BSC,79,83,"LM, CF",Left,2,2018
158810,G. Inler,30,27/06/1984,183,80,Switzerland,Napoli,79,79,"CDM, CM",Right,3,2016
161805,V. Behrami,29,19/04/1985,185,78,Switzerland,Hamburger SV,79,79,"CDM, CM",Right,2,2017
158905,P. Schwegler,27,09/03/1987,178,69,Switzerland,TSG 1899 Hoffenheim,77,80,"CDM, CM",Right,2,2017
108080,S. Lichtsteiner,30,16/01/1984,180,77,Switzerland,Juventus,77,77,"RM, RB",Right,2,2015
199503,G. Xhaka,21,27/09/1992,185,82,Switzerland,Borrusia Munchengladbach,76,83,"CM, CAM",Left,2,2017
188770,A. Mehmedi,23,16/03/1991,183,79,Switzerland,SC Freiburg,76,80,"CF, ST",Right,1,2019
177019,F. Lustenberger,26,02/05/1988,180,70,Switzerland,Hertha BSC,76,79,"CB, CDM",Right,1,2017
52752,T. Barnetta,29,22/05/1985,178,70,Switzerland,FC Schalke 04,76,76,"LM, CAM, RM",Right,2,2015
53050,E. Adebayor,30,26/02/1984,191,82,Togo,Tottenham Hotspur,80,80,ST,Right,3,2016
137763,K. Agassa,35,02/07/1978,190,85,Togo,Stade de Reims,77,77,GK,Right,1,2015
159175,A. Romao,30,18/01/1984,180,74,Togo,Olympique de Marseille,75,75,"CDM, CB",Right,2,2016
198076,A. Abdennour,24,06/08/1989,187,84,Tunisia,AS Monaco,79,83,CB,Left,2,2018
194845,W. Khazri,23,08/02/1991,182,76,Tunisia,FC Girondins de Bordeaux,75,80,"LM, LW",Right,1,2018
177022,Y. Chikhaoui,27,22/09/1986,189,80,Tunisia,FC Zurich,74,80,"ST, CAM, CF, CM",Right,1,2017
143745,A. Turan,27,30/01/1987,177,76,Turkey,Atletico Madrid,84,88,"LM, RM, CAM",Right,3,2017
143306,T. Zengin,30,10/10/1983,192,90,Turkey,Besiktas,81,81,GK,Right,1,2017
186953,O. Kivrak,26,01/01/1988,187,74,Turkey,Trabzonspor,80,81,GK,Right,2,2016
167812,S. Kaya,23,24/02/1991,182,66,Turkey,Galatasaray SK,79,84,CB,Right,1,2018
185239,O. Toprak,24,21/07/1989,186,83,Turkey,Bayer 04 Leverkusen,79,82,CB,Right,2,2018
143632,V. Demirel,32,27/10/1981,191,90,Turkey,Fenerbahce,79,79,GK,Right,2,2017
124635,M. Topal,28,03/03/1986,187,82,Turkey,Fenerbahce,78,78,"CDM, CB",Right,2,2016
144306,E. Korkmaz,31,03/11/1982,183,83,Turkey,Fenerbahce,78,78,CB,Left,1,2015
171875,C. Erkin,25,04/10/1988,179,76,Turkey,Fenerbahce,76,82,"LB, LM",Left,2,2016
194079,A. Potuk,23,08/04/1991,177,67,Turkey,Fenerbahce,76,82,"CAM, LM, CM",Right,1,2018
162220,S. Bolat,25,03/09/1988,190,79,Turkey,Galatasaray SK,76,79,GK,Right,2,2015
144280,G. Zan,32,07/09/1981,192,85,Turkey,Galatasaray SK,75,75,CB,Right,2,2015
192991,C. Tosun,23,07/06/1991,183,78,Turkey,Besiktas,74,80,ST,Right,1,2019
195861,Y. Rakitskyi,24,03/08/1989,180,70,Ukraine,Shakhtar Donetsk,78,80,"CB, LB",Left,1,2018
142902,A. Pyatov,30,28/06/1984,190,84,Ukraine,Shakhtar Donetsk,76,76,GK,Right,2,2019
146797,A. Dikan,36,16/07/1977,192,84,Ukraine,FC Krasnodar,76,76,GK,Right,2,2016
121622,A. Tymoshchuk,35,30/03/1979,181,70,Ukraine,Zenit St. Petersburg,75,75,CDM,Right,3,2015
162508,O. Kucher,31,22/10/1982,184,77,Ukraine,Shakhtar Donetsk,75,75,CB,Right,1,2020
16254,T. Howard,35,06/03/1979,191,88,United States,Everton,82,82,GK,Right,3,2018
155897,C. Dempsey,31,09/03/1983,185,84,United States,Seattle Sounders FC,81,81,"CF, CAM, ST",Right,3,2016
7743,L. Donovan,32,04/03/1982,173,73,United States,LA Galaxy,79,79,"LM, ST",Right,3,2021
155887,M. Bradley,26,31/07/1987,188,79,United States,Toronto FC,78,82,"CM, CDM",Right,2,2020
11983,B. Friedel,43,18/05/1971,188,92,United States,Tottenham Hotspur,78,78,GK,Right,2,2015
164505,B. Guzan,29,09/09/1984,193,95,United States,Aston Villa,78,78,GK,Left,2,2017
112847,J. Jones,32,03/11/1981,184,78,United States,New England Revolution,77,77,"CDM, CM",Right,2,2016
16097,N. Rimando,35,17/06/1979,178,83,United States,Real Salt Lake,76,76,GK,Right,1,2018
178284,L. Nguyen,27,07/10/1986,173,68,United States,New England Revolution,75,75,"CAM, CM",Right,1,2018
179813,E. Cavani,27,14/02/1987,184,71,Uruguay,Paris Saint-Germain,85,87,"ST, RW",Right,4,2018
182494,F. Muslera,28,16/06/1986,190,77,Uruguay,Galatasaray SK,82,82,GK,Right,2,2018
174379,G. Castro,29,14/09/1984,176,70,Uruguay,Real Sociedad,78,78,"LW, RW",Left,2,2016
201508,G. Ramirez,23,02/12/1990,183,78,Uruguay,Hull City,77,81,"CAM, RM",Left,2,2015
182862,M. Pereira,30,08/06/1984,173,70,Uruguay,SL Benfica,77,77,RB,Right,2,2015
189067,M. Britos,28,17/07/1985,188,82,Uruguay,Napoli,75,75,CB,Left,2,2015
209119,F. Amorebielsa,28,27/10/1985,194,83,Venezuela,Venezuela,82,82,"CB, LB",Left,3,2020
209118,J. Aranguren,33,17/12/1980,176,74,Venezuela,Venezuela,77,77,"LM, CAM",Left,2,2017
156776,J. Arango,34,17/05/1980,180,76,Venezuela,Club Tijuana,75,75,LM,Left,2,2020
175462,O. Vizcarrondo,30,31/05/1984,191,84,Venezuela,FC Nantes,75,75,CB,Right,1,2016
173731,G. Bale,24,16/07/1989,183,74,Wales,Real Madrid,87,91,"RM, RW",Left,4,2019
186561,A. Ramsey,23,26/12/1990,177,70,Wales,Arsenal,83,86,"CM, CDM",Right,3,2019
163824,A. Williams,29,23/08/1984,181,91,Wales,Swansea City,79,79,CB,Right,2,2018
184716,J. Allen,24,14/03/1990,168,62,Wales,Liverpool,77,82,"CM, CDM",Right,2,2017
